 150            0.00000               -2.00000                0.00000
 151            0.00000               -1.25000                0.00000
 152            0.00000               -1.50000                0.00000
 153            0.00000               -1.75000                0.00000
 154            0.00000               -1.96157              -0.390181
 155            0.00000               -1.84776              -0.765367
 156            0.00000               -1.66294               -1.11114
 157            0.00000               -1.49720               -1.02086
 158            0.00000               -1.63582              -0.699025
 159            0.00000               -1.72118              -0.355135
 160            0.00000               -1.33147              -0.930570
 161            0.00000               -1.42388              -0.632683
 162            0.00000               -1.48079              -0.320090
 163            0.00000               -1.16573              -0.840285
 164            0.00000               -1.21194              -0.566342
 165            0.00000               -1.24039              -0.285045
 166            0.00000               -1.00000                1.00000
 167            0.00000               -1.00000               0.250000
 168            0.00000               -1.00000               0.500000
 169            0.00000               -1.00000               0.750000
 170            0.00000               -1.41421                1.41421
 171            0.00000               -1.10355                1.10355
 172            0.00000               -1.20711                1.20711
 173            0.00000               -1.31066                1.31066
 174            0.00000               -1.66294                1.11114
 175            0.00000               -1.84776               0.765367
 176            0.00000               -1.96157               0.390181
 177            0.00000               -1.72118               0.355135
 178            0.00000               -1.63582               0.699025
 179            0.00000               -1.49720                1.02086
 180            0.00000               -1.48079               0.320090
 181            0.00000               -1.42388               0.632683
 182            0.00000               -1.33147               0.930570
 183            0.00000               -1.24039               0.285045
 184            0.00000               -1.21194               0.566342
 185            0.00000               -1.16573               0.840285
 186            0.00000              -0.250000                1.00000
 187            0.00000              -0.500000                1.00000
 188            0.00000              -0.750000                1.00000
 189            0.00000              -0.750000               0.250000
 190            0.00000              -0.750000               0.500000
 191            0.00000              -0.750000               0.750000
 192            0.00000              -0.500000               0.250000
 193            0.00000              -0.500000               0.500000
 194            0.00000              -0.500000               0.750000
 195            0.00000              -0.250000               0.250000
 196            0.00000              -0.250000               0.500000
 197            0.00000              -0.250000               0.750000
 198            0.00000              -0.390181                1.96157
 199            0.00000              -0.765367                1.84776
 200            0.00000               -1.11114                1.66294
 201            0.00000               -1.02086                1.49720
 202            0.00000              -0.699025                1.63582
 203            0.00000              -0.355135                1.72118
 204            0.00000              -0.930570                1.33147
 205            0.00000              -0.632683                1.42388
 206            0.00000              -0.320090                1.48079
 207            0.00000              -0.840285                1.16573
 208            0.00000              -0.566342                1.21194
 209            0.00000              -0.285045                1.24039
